# Species	Genes	Alg.-Conn.	b_theta_cds.fasta	b_theta_cds_orig.fasta
2	2	1	BT_2754	FE838_RS03290
2	2	1	BT_2755	FE838_RS03295
2	2	1	BT_2756	FE838_RS03300
2	2	1	BT_2757	FE838_RS03305
2	2	1	BT_2758	FE838_RS03310
2	2	1	BT_2759	FE838_RS03315
2	2	1	BT_2760	FE838_RS03320
2	2	1	BT_2761	FE838_RS03325
2	2	1	BT_2762	FE838_RS03330
2	2	1	BT_2764	FE838_RS03340
2	2	1	BT_2765	FE838_RS03345
2	2	1	BT_2766	FE838_RS03350
2	2	1	BT_2767	FE838_RS03355
2	2	1	BT_2768	FE838_RS03360
2	2	1	BT_2769	FE838_RS03365
2	2	1	BT_2770	FE838_RS03370
2	2	1	BT_2771	FE838_RS03375
2	2	1	BT_2772	FE838_RS03380
2	2	1	BT_2773	FE838_RS03385
2	2	1	BT_2774	FE838_RS03390
2	2	1	BT_2775	FE838_RS03395
2	2	1	BT_2776	FE838_RS03400
2	2	1	BT_2777	FE838_RS03405
2	2	1	BT_2778	FE838_RS03410
2	2	1	BT_2779	FE838_RS03415
2	2	1	BT_2780	FE838_RS03420
2	2	1	BT_2781	FE838_RS03430
2	2	1	BT_2782	FE838_RS03435
2	2	1	BT_2783	FE838_RS03440
2	2	1	BT_2784	FE838_RS03445
2	2	1	BT_2785	FE838_RS03450
2	2	1	BT_2786	FE838_RS03455
2	2	1	BT_2787	FE838_RS03460
2	2	1	BT_2788	FE838_RS03465
2	2	1	BT_2789	FE838_RS03470
2	2	1	BT_2790	FE838_RS03475
2	2	1	BT_2791	FE838_RS03480
2	2	1	BT_2792	FE838_RS03485
2	2	1	BT_2793	FE838_RS03490
2	2	1	BT_2794	FE838_RS03495
2	2	1	BT_2795	FE838_RS03500
2	2	1	BT_2796	FE838_RS03505
2	2	1	BT_2797	FE838_RS03510
2	2	1	BT_2798	FE838_RS03515
2	2	1	BT_2799	FE838_RS03520
2	2	1	BT_2800	FE838_RS03535
2	2	1	BT_2801	FE838_RS03540
2	2	1	BT_2802	FE838_RS03545
2	2	1	BT_2803	FE838_RS03550
2	2	1	BT_2804	FE838_RS03555
2	2	1	BT_2805	FE838_RS03560
2	2	1	BT_2806	FE838_RS03565
2	2	1	BT_2807	FE838_RS03570
2	2	1	BT_2808	FE838_RS03575
2	2	1	BT_2809	FE838_RS03580
2	2	1	BT_2810	FE838_RS03585
2	2	1	BT_2811	FE838_RS03590
2	2	1	BT_2812	FE838_RS03595
2	2	1	BT_2813	FE838_RS03600
2	2	1	BT_2814	FE838_RS03605
2	2	1	BT_2815	FE838_RS03610
2	2	1	BT_2816	FE838_RS03615
2	2	1	BT_2817	FE838_RS03620
2	2	1	BT_2818	FE838_RS03625
2	2	1	BT_2819	FE838_RS03630
2	2	1	BT_2820	FE838_RS03635
2	2	1	BT_2821	FE838_RS03640
2	2	1	BT_2822	FE838_RS03645
2	2	1	BT_2823	FE838_RS03650
2	2	1	BT_2824	FE838_RS03655
2	2	1	BT_2825	FE838_RS03660
2	2	1	BT_2826	FE838_RS03665
2	2	1	BT_2827	FE838_RS03670
2	2	1	BT_2828	FE838_RS03675
2	2	1	BT_2829	FE838_RS03680
2	2	1	BT_2830	FE838_RS03685
2	2	1	BT_2831	FE838_RS03690
2	2	1	BT_2832	FE838_RS03695
2	2	1	BT_2833	FE838_RS03700
2	2	1	BT_2834	FE838_RS03705
2	2	1	BT_2835	FE838_RS03710
2	2	1	BT_2836	FE838_RS03720
2	2	1	BT_2837	FE838_RS03725
2	2	1	BT_2838	FE838_RS03730
2	2	1	BT_2839	FE838_RS03735
2	2	1	BT_2840	FE838_RS03740
2	2	1	BT_2841	FE838_RS03745
2	2	1	BT_2842	FE838_RS03750
2	2	1	BT_2843	FE838_RS03755
2	2	1	BT_2844	FE838_RS03760
2	2	1	BT_2845	FE838_RS03765
2	2	1	BT_2846	FE838_RS03770
2	2	1	BT_2847	FE838_RS03775
2	2	1	BT_2848	FE838_RS03780
2	2	1	BT_2849	FE838_RS03785
2	2	1	BT_2850	FE838_RS03790
2	2	1	BT_2851	FE838_RS03795
2	2	1	BT_2852	FE838_RS03800
2	2	1	BT_2853	FE838_RS03805
2	2	1	BT_2854	FE838_RS03810
2	2	1	BT_2855	FE838_RS03815
2	2	1	BT_2856	FE838_RS03820
2	2	1	BT_2857	FE838_RS03825
2	2	1	BT_2858	FE838_RS03830
2	2	1	BT_2859	FE838_RS03835
2	2	1	BT_2860	FE838_RS03840
2	2	1	BT_2861	FE838_RS03845
2	2	1	BT_2862	FE838_RS03850
2	2	1	BT_2863	FE838_RS03855
2	2	1	BT_2864	FE838_RS03860
2	2	1	BT_2865	FE838_RS03865
2	2	1	BT_2866	FE838_RS03870
2	2	1	BT_2867	FE838_RS03875
2	2	1	BT_2868	FE838_RS03880
2	2	1	BT_2869	FE838_RS03885
2	2	1	BT_2870	FE838_RS03890
2	2	1	BT_2871	FE838_RS03895
2	2	1	BT_2872	FE838_RS03900
2	2	1	BT_2873	FE838_RS03905
2	2	1	BT_2874	FE838_RS03910
2	2	1	BT_2875	FE838_RS03915
2	2	1	BT_2876	FE838_RS03920
2	2	1	BT_2877	FE838_RS03925
2	2	1	BT_2878	FE838_RS03930
2	2	1	BT_2879	FE838_RS03935
2	2	1	BT_2880	FE838_RS03940
2	2	1	BT_2881	FE838_RS03945
2	2	1	BT_2882	FE838_RS03950
2	2	1	BT_2883	FE838_RS03955
2	2	1	BT_2884	FE838_RS03960
2	2	1	BT_2885	FE838_RS03965
2	2	1	BT_2886	FE838_RS03970
2	2	1	BT_2887	FE838_RS03975
2	2	1	BT_2888	FE838_RS03980
2	2	1	BT_2889	FE838_RS03985
2	2	1	BT_2890	FE838_RS03990
2	2	1	BT_2892	FE838_RS03995
2	2	1	BT_2893	FE838_RS04000
2	2	1	BT_2894	FE838_RS04005
2	2	1	BT_2895	FE838_RS04010
2	2	1	BT_2896	FE838_RS04015
2	2	1	BT_2897	FE838_RS04020
2	2	1	BT_2898	FE838_RS04025
2	2	1	BT_2899	FE838_RS04030
2	2	1	BT_2900	FE838_RS04035
2	2	1	BT_2901	FE838_RS04040
2	2	1	BT_2902	FE838_RS04045
2	2	1	BT_2903	FE838_RS04050
2	2	1	BT_2904	FE838_RS04055
2	2	1	BT_2905	FE838_RS04060
2	2	1	BT_2906	FE838_RS04065
2	2	1	BT_2907	FE838_RS04070
2	2	1	BT_2908	FE838_RS04075
2	2	1	BT_2909	FE838_RS04080
2	2	1	BT_2910	FE838_RS04085
2	2	1	BT_2911	FE838_RS04090
2	2	1	BT_2912	FE838_RS04095
2	2	1	BT_2913	FE838_RS04100
2	2	1	BT_2914	FE838_RS04105
2	2	1	BT_2915	FE838_RS04110
2	2	1	BT_2916	FE838_RS04115
2	2	1	BT_2917	FE838_RS04120
2	2	1	BT_2918	FE838_RS04125
2	2	1	BT_2919	FE838_RS04130
2	2	1	BT_2920	FE838_RS04135
2	2	1	BT_2921	FE838_RS04140
2	2	1	BT_2922	FE838_RS04145
2	2	1	BT_2923	FE838_RS04150
2	2	1	BT_2924	FE838_RS04155
2	2	1	BT_2925	FE838_RS24370
2	2	1	BT_2926	FE838_RS04165
2	2	1	BT_2927	FE838_RS04170
2	2	1	BT_2928	FE838_RS04175
2	2	1	BT_2929	FE838_RS04190
2	2	1	BT_2930	FE838_RS04195
2	2	1	BT_2931	FE838_RS04200
2	2	1	BT_2932	FE838_RS04205
2	2	1	BT_2933	FE838_RS04210
2	2	1	BT_2934	FE838_RS04215
2	2	1	BT_2935	FE838_RS04220
2	2	1	BT_2936	FE838_RS04225
2	2	1	BT_2937	FE838_RS04230
2	2	1	BT_2938	FE838_RS04235
2	2	1	BT_2939	FE838_RS04240
2	2	1	BT_2940	FE838_RS04245
2	2	1	BT_2941	FE838_RS04250
2	2	1	BT_2942	FE838_RS04255
2	2	1	BT_2943	FE838_RS04260
2	2	1	BT_2944	FE838_RS04265
2	2	1	BT_2945	FE838_RS04270
2	2	1	BT_2946	FE838_RS04275
2	2	1	BT_2947	FE838_RS04280
2	2	1	BT_2948	FE838_RS04285
2	2	1	BT_2949	FE838_RS04290
2	2	1	BT_2950	FE838_RS04295
2	2	1	BT_2951	FE838_RS04300
2	2	1	BT_2952	FE838_RS04305
2	2	1	BT_2953	FE838_RS04310
2	2	1	BT_2954	FE838_RS04315
2	2	1	BT_2955	FE838_RS04320
2	2	1	BT_2956	FE838_RS04325
2	2	1	BT_2957	FE838_RS04330
2	2	1	BT_2958	FE838_RS04335
2	2	1	BT_2959	FE838_RS04340
2	2	1	BT_2961	FE838_RS04345
2	2	1	BT_2963	FE838_RS04350
2	2	1	BT_2964	FE838_RS04355
2	2	1	BT_2965	FE838_RS04360
2	2	1	BT_2966	FE838_RS04365
2	2	1	BT_2967	FE838_RS04370
2	2	1	BT_2968	FE838_RS04375
2	2	1	BT_2969	FE838_RS04380
2	2	1	BT_2970	FE838_RS04385
2	2	1	BT_2971	FE838_RS04390
2	2	1	BT_2972	FE838_RS04395
2	2	1	BT_2973	FE838_RS04400
2	2	1	BT_2974	FE838_RS04405
2	2	1	BT_2975	FE838_RS04410
2	2	1	BT_2976	FE838_RS04415
2	2	1	BT_2977	FE838_RS04420
2	2	1	BT_2978	FE838_RS04425
2	2	1	BT_2979	FE838_RS04430
2	2	1	BT_2980	FE838_RS04440
2	2	1	BT_2981	FE838_RS04445
2	2	1	BT_2982	FE838_RS04450
2	2	1	BT_2983	FE838_RS04455
2	2	1	BT_2984	FE838_RS04460
2	2	1	BT_2985	FE838_RS04465
2	2	1	BT_2986	FE838_RS04470
2	2	1	BT_2987	FE838_RS04475
2	2	1	BT_2988	FE838_RS04480
2	2	1	BT_2989	FE838_RS04485
2	2	1	BT_2990	FE838_RS04490
2	2	1	BT_2991	FE838_RS04495
2	2	1	BT_2992	FE838_RS04505
2	2	1	BT_2994	FE838_RS04520
2	2	1	BT_2995	FE838_RS04525
2	2	1	BT_2996	FE838_RS04530
2	2	1	BT_2997	FE838_RS04535
2	2	1	BT_2998	FE838_RS04540
2	2	1	BT_2999	FE838_RS04545
2	2	1	BT_3000	FE838_RS04550
2	2	1	BT_3001	FE838_RS04555
2	2	1	BT_3002	FE838_RS04565
2	2	1	BT_3003	FE838_RS04570
2	2	1	BT_3004	FE838_RS04575
2	2	1	BT_3005	FE838_RS04580
2	2	1	BT_3006	FE838_RS04585
2	2	1	BT_3007	FE838_RS04590
2	2	1	BT_3008	FE838_RS04595
2	2	1	BT_3009	FE838_RS04600
2	2	1	BT_3010	FE838_RS04605
2	2	1	BT_3011	FE838_RS04610
2	2	1	BT_3012	FE838_RS04615
2	2	1	BT_3013	FE838_RS04620
2	2	1	BT_3014	FE838_RS04625
2	2	1	BT_3015	FE838_RS04630
2	2	1	BT_3016	FE838_RS04635
2	2	1	BT_3017	FE838_RS04640
2	2	1	BT_3018	FE838_RS04645
2	2	1	BT_3019	FE838_RS04650
2	2	1	BT_3020	FE838_RS04655
2	2	1	BT_3021	FE838_RS04660
2	2	1	BT_3023	FE838_RS04665
2	2	1	BT_3024	FE838_RS04670
2	2	1	BT_3025	FE838_RS04675
2	2	1	BT_3026	FE838_RS04680
2	2	1	BT_3027	FE838_RS04685
2	2	1	BT_3028	FE838_RS04690
2	2	1	BT_3029	FE838_RS04695
2	2	1	BT_3030	FE838_RS04700
2	2	1	BT_3031	FE838_RS04705
2	2	1	BT_3032	FE838_RS04710
2	2	1	BT_3033	FE838_RS04715
2	2	1	BT_3034	FE838_RS04720
2	2	1	BT_3035	FE838_RS04725
2	2	1	BT_3036	FE838_RS04730
2	2	1	BT_3037	FE838_RS04735
2	2	1	BT_3038	FE838_RS04740
2	2	1	BT_3039	FE838_RS04745
2	2	1	BT_3040	FE838_RS04750
2	2	1	BT_3041	FE838_RS04755
2	2	1	BT_3043	FE838_RS04760
2	2	1	BT_3044	FE838_RS04765
2	2	1	BT_3045	FE838_RS04770
2	2	1	BT_3046	FE838_RS04775
2	2	1	BT_3047	FE838_RS04780
2	2	1	BT_3048	FE838_RS04785
2	2	1	BT_3049	FE838_RS04790
2	2	1	BT_3050	FE838_RS04795
2	2	1	BT_3051	FE838_RS04800
2	2	1	BT_3052	FE838_RS04810
2	2	1	BT_3053	FE838_RS04815
2	2	1	BT_3054	FE838_RS04820
2	2	1	BT_3055	FE838_RS04825
2	2	1	BT_3056	FE838_RS04830
2	2	1	BT_3057	FE838_RS04835
2	2	1	BT_3058	FE838_RS04840
2	2	1	BT_3059	FE838_RS04845
2	2	1	BT_3060	FE838_RS04850
2	2	1	BT_3061	FE838_RS04855
2	2	1	BT_3062	FE838_RS04860
2	2	1	BT_3064	FE838_RS04865
2	2	1	BT_3065	FE838_RS04870
2	2	1	BT_3066	FE838_RS04875
2	2	1	BT_3067	FE838_RS04880
2	2	1	BT_3069	FE838_RS04890
2	2	1	BT_3070	FE838_RS04895
2	2	1	BT_3071	FE838_RS04900
2	2	1	BT_3072	FE838_RS04905
2	2	1	BT_3073	FE838_RS04910
2	2	1	BT_3074	FE838_RS04915
2	2	1	BT_3075	FE838_RS04920
2	2	1	BT_3077	FE838_RS04925
2	2	1	BT_3078	FE838_RS04930
2	2	1	BT_3079	FE838_RS04935
2	2	1	BT_3080	FE838_RS04940
2	2	1	BT_3081	FE838_RS04945
2	2	1	BT_3082	FE838_RS04950
2	2	1	BT_3083	FE838_RS04955
2	2	1	BT_3084	FE838_RS04960
2	2	1	BT_3085	FE838_RS04965
2	2	1	BT_3086	FE838_RS04970
2	2	1	BT_3087	FE838_RS04975
2	2	1	BT_3088	FE838_RS04980
2	2	1	BT_3089	FE838_RS04985
2	2	1	BT_3090	FE838_RS04990
2	2	1	BT_3091	FE838_RS04995
2	2	1	BT_3092	FE838_RS05000
2	2	1	BT_3093	FE838_RS05005
2	2	1	BT_3094	FE838_RS05010
2	2	1	BT_3095	FE838_RS05015
2	2	1	BT_3096	FE838_RS05020
2	2	1	BT_3097	FE838_RS05025
2	2	1	BT_3098	FE838_RS05030
2	2	1	BT_3099	FE838_RS05035
2	2	1	BT_3100	FE838_RS05040
2	2	1	BT_3101	FE838_RS05045
2	2	1	BT_3102	FE838_RS05050
2	2	1	BT_3103	FE838_RS05055
2	2	1	BT_3104	FE838_RS05060
2	2	1	BT_3106	FE838_RS05065
2	2	1	BT_3107	FE838_RS05070
2	2	1	BT_3108	FE838_RS05075
2	2	1	BT_3109	FE838_RS05080
2	2	1	BT_3110	FE838_RS05085
2	2	1	BT_3111	FE838_RS05090
2	2	1	BT_3112	FE838_RS05095
2	2	1	BT_3113	FE838_RS05100
2	2	1	BT_3114	FE838_RS05105
2	2	1	BT_3115	FE838_RS05110
2	2	1	BT_3116	FE838_RS05120
2	2	1	BT_3117	FE838_RS05125
2	2	1	BT_3118	FE838_RS05130
2	2	1	BT_3119	FE838_RS05135
2	2	1	BT_3120	FE838_RS05140
2	2	1	BT_3121	FE838_RS05145
2	2	1	BT_3122	FE838_RS05150
2	2	1	BT_3123	FE838_RS05155
2	2	1	BT_3124	FE838_RS05160
2	2	1	BT_3126	FE838_RS05165
2	2	1	BT_3127	FE838_RS05170
2	2	1	BT_3128	FE838_RS05175
2	2	1	BT_3129	FE838_RS05180
2	2	1	BT_3130	FE838_RS05185
2	2	1	BT_3131	FE838_RS05190
2	2	1	BT_3132	FE838_RS05195
2	2	1	BT_3133	FE838_RS05200
2	2	1	BT_3134	FE838_RS05205
2	2	1	BT_3135	FE838_RS05210
2	2	1	BT_3136	FE838_RS05215
2	2	1	BT_3137	FE838_RS05220
2	2	1	BT_3139	FE838_RS05225
2	2	1	BT_3140	FE838_RS05230
2	2	1	BT_3141	FE838_RS05235
2	2	1	BT_3142	FE838_RS05240
2	2	1	BT_3143	FE838_RS05245
2	2	1	BT_3144	FE838_RS05250
2	2	1	BT_3145	FE838_RS05255
2	2	1	BT_3146	FE838_RS05260
2	2	1	BT_3147	FE838_RS05265
2	2	1	BT_3148	FE838_RS05270
2	2	1	BT_3149	FE838_RS05275
2	2	1	BT_3151	FE838_RS24380
2	2	1	BT_3152	FE838_RS05285
2	2	1	BT_3153	FE838_RS05290
2	2	1	BT_3154	FE838_RS05295
2	2	1	BT_3155	FE838_RS05300
2	2	1	BT_3156	FE838_RS05305
2	2	1	BT_3157	FE838_RS05310
2	2	1	BT_3158	FE838_RS05315
2	2	1	BT_3159	FE838_RS05320
2	2	1	BT_3160	FE838_RS05325
2	2	1	BT_3161	FE838_RS05330
2	2	1	BT_3162	FE838_RS05335
2	2	1	BT_3163	FE838_RS05340
2	2	1	BT_3164	FE838_RS05345
2	2	1	BT_3165	FE838_RS05350
2	2	1	BT_3166	FE838_RS05355
2	2	1	BT_3167	FE838_RS05360
2	2	1	BT_3168	FE838_RS05365
2	2	1	BT_3169	FE838_RS05370
2	2	1	BT_3170	FE838_RS05375
2	2	1	BT_3171	FE838_RS05380
2	2	1	BT_3172	FE838_RS05385
2	2	1	BT_3173	FE838_RS05390
2	2	1	BT_3174	FE838_RS05395
2	2	1	BT_3175	FE838_RS05400
2	2	1	BT_3176	FE838_RS05405
2	2	1	BT_3177	FE838_RS05410
2	2	1	BT_3178	FE838_RS05415
2	2	1	BT_3179	FE838_RS05420
2	2	1	BT_3180	FE838_RS05425
2	2	1	BT_3181	FE838_RS05430
2	2	1	BT_3182	FE838_RS05435
2	2	1	BT_3183	FE838_RS05440
2	2	1	BT_3184	FE838_RS05445
2	2	1	BT_3185	FE838_RS05450
2	2	1	BT_3186	FE838_RS05455
2	2	1	BT_3187	FE838_RS05460
2	2	1	BT_3188	FE838_RS05465
2	2	1	BT_3189	FE838_RS05470
2	2	1	BT_3190	FE838_RS05475
2	2	1	BT_3191	FE838_RS05480
2	2	1	BT_3192	FE838_RS05485
2	2	1	BT_3193	FE838_RS05490
2	2	1	BT_3193a	FE838_RS05495
2	2	1	BT_3195	FE838_RS05500
2	2	1	BT_3196	FE838_RS05505
2	2	1	BT_3197	FE838_RS05510
2	2	1	BT_3198	FE838_RS05515
2	2	1	BT_3199	FE838_RS05520
2	2	1	BT_3200	FE838_RS05525
2	2	1	BT_3201	FE838_RS05535
2	2	1	BT_3202	FE838_RS05540
2	2	1	BT_3203	FE838_RS05545
2	2	1	BT_3205	FE838_RS24390
2	2	1	BT_3206	FE838_RS05555
2	2	1	BT_3207	FE838_RS05560
2	2	1	BT_3209	FE838_RS05570
2	2	1	BT_3210	FE838_RS05575
2	2	1	BT_3211	FE838_RS05580
2	2	1	BT_3212	FE838_RS05585
2	2	1	BT_3213	FE838_RS05590
2	2	1	BT_3214	FE838_RS05595
2	2	1	BT_3215	FE838_RS05600
2	2	1	BT_3216	FE838_RS05605
2	2	1	BT_3217	FE838_RS05610
2	2	1	BT_3218	FE838_RS05615
2	2	1	BT_3219	FE838_RS05620
2	2	1	BT_3220	FE838_RS05625
2	2	1	BT_3221	FE838_RS05630
2	2	1	BT_3222	FE838_RS05635
2	2	1	BT_3223	FE838_RS05640
2	2	1	BT_3224	FE838_RS05645
2	2	1	BT_3225	FE838_RS05650
2	2	1	BT_3226	FE838_RS05655
2	2	1	BT_3227	FE838_RS05660
2	2	1	BT_3228	FE838_RS05665
2	2	1	BT_3229	FE838_RS05670
2	2	1	BT_3230	FE838_RS05675
2	2	1	BT_3231	FE838_RS05685
2	2	1	BT_3232	FE838_RS05690
2	2	1	BT_3233	FE838_RS05695
2	2	1	BT_3234	FE838_RS05700
2	2	1	BT_3235	FE838_RS05705
2	2	1	BT_3236	FE838_RS05710
2	2	1	BT_3237	FE838_RS05715
2	2	1	BT_3238	FE838_RS05720
2	2	1	BT_3239	FE838_RS05725
2	2	1	BT_3240	FE838_RS05730
2	2	1	BT_3241	FE838_RS05735
2	2	1	BT_3242	FE838_RS05740
2	2	1	BT_3243	FE838_RS05745
2	2	1	BT_3244	FE838_RS05750
2	2	1	BT_3245	FE838_RS05755
2	2	1	BT_3246	FE838_RS05760
2	2	1	BT_3247	FE838_RS05765
2	2	1	BT_3248	FE838_RS05770
2	2	1	BT_3249	FE838_RS05775
2	2	1	BT_3250	FE838_RS05780
2	2	1	BT_3251	FE838_RS05785
2	2	1	BT_3252	FE838_RS05790
2	2	1	BT_3253	FE838_RS05795
2	2	1	BT_3254	FE838_RS05800
2	2	1	BT_3255	FE838_RS05805
2	2	1	BT_3256	FE838_RS05810
2	2	1	BT_3257	FE838_RS05815
2	2	1	BT_3258	FE838_RS05820
2	2	1	BT_3259	FE838_RS05825
2	2	1	BT_3260	FE838_RS05830
2	2	1	BT_3261	FE838_RS05835
2	2	1	BT_3262	FE838_RS05840
2	2	1	BT_3263	FE838_RS05845
2	2	1	BT_3264	FE838_RS05850
2	2	1	BT_3265	FE838_RS05855
2	2	1	BT_3266	FE838_RS05860
2	2	1	BT_3267	FE838_RS05865
2	2	1	BT_3268	FE838_RS05870
2	2	1	BT_3269	FE838_RS05875
2	2	1	BT_3270	FE838_RS05880
2	2	1	BT_3271	FE838_RS05885
2	2	1	BT_3272	FE838_RS05890
2	2	1	BT_3273	FE838_RS05895
2	2	1	BT_3274	FE838_RS05900
2	2	1	BT_3275	FE838_RS05905
2	2	1	BT_3276	FE838_RS05910
2	2	1	BT_3277	FE838_RS05915
2	2	1	BT_3278	FE838_RS05920
2	2	1	BT_3279	FE838_RS05925
2	2	1	BT_3280	FE838_RS05930
2	2	1	BT_3281	FE838_RS05935
2	2	1	BT_3282	FE838_RS05940
2	2	1	BT_3283	FE838_RS05945
2	2	1	BT_3284	FE838_RS05950
2	2	1	BT_3285	FE838_RS05955
2	2	1	BT_3286	FE838_RS05960
2	2	1	BT_3287	FE838_RS05965
2	2	1	BT_3288	FE838_RS05970
2	2	1	BT_3289	FE838_RS05975
2	2	1	BT_3290	FE838_RS05980
2	2	1	BT_3291	FE838_RS05985
2	2	1	BT_3292	FE838_RS05990
2	2	1	BT_3293	FE838_RS05995
2	2	1	BT_3294	FE838_RS06000
2	2	1	BT_3295	FE838_RS06005
2	2	1	BT_3296	FE838_RS06010
2	2	1	BT_3297	FE838_RS06015
2	2	1	BT_3298	FE838_RS06020
2	2	1	BT_3299	FE838_RS06025
2	2	1	BT_3300	FE838_RS06030
2	2	1	BT_3301	FE838_RS06035
2	2	1	BT_3302	FE838_RS06040
2	2	1	BT_3303	FE838_RS06045
2	2	1	BT_3304	FE838_RS06050
2	2	1	BT_3305	FE838_RS06055
2	2	1	BT_3306	FE838_RS06060
2	2	1	BT_3307	FE838_RS06065
2	2	1	BT_3308	FE838_RS06070
2	2	1	BT_3309	FE838_RS06075
2	2	1	BT_3310	FE838_RS06080
2	2	1	BT_3311	FE838_RS06085
2	2	1	BT_3312	FE838_RS06090
2	2	1	BT_3313	FE838_RS06095
2	2	1	BT_3314	FE838_RS06100
2	2	1	BT_3316	FE838_RS06105
2	2	1	BT_3317	FE838_RS06110
2	2	1	BT_3318	FE838_RS06115
2	2	1	BT_3319	FE838_RS06120
2	2	1	BT_3320	FE838_RS06125
2	2	1	BT_3321	FE838_RS06130
2	2	1	BT_3322	FE838_RS06135
2	2	1	BT_3323	FE838_RS06140
2	2	1	BT_3324	FE838_RS06145
2	2	1	BT_3325	FE838_RS06150
2	2	1	BT_3326	FE838_RS06155
2	2	1	BT_3327	FE838_RS06160
2	2	1	BT_3328	FE838_RS06165
2	2	1	BT_3329	FE838_RS06170
2	2	1	BT_3330	FE838_RS06175
2	2	1	BT_3331	FE838_RS06180
2	2	1	BT_3332	FE838_RS06185
2	2	1	BT_3333	FE838_RS06190
2	2	1	BT_3334	FE838_RS06195
2	2	1	BT_3335	FE838_RS06200
2	2	1	BT_3336	FE838_RS06205
2	2	1	BT_3337	FE838_RS06210
2	2	1	BT_3338	FE838_RS06215
2	2	1	BT_3339	FE838_RS06220
2	2	1	BT_3340	FE838_RS06225
2	2	1	BT_3341	FE838_RS06230
2	2	1	BT_3342	FE838_RS06235
2	2	1	BT_3343	FE838_RS06240
2	2	1	BT_3344	FE838_RS06245
2	2	1	BT_3345	FE838_RS06250
2	2	1	BT_3346	FE838_RS06255
2	2	1	BT_3347	FE838_RS06260
2	2	1	BT_3348	FE838_RS06265
2	2	1	BT_3349	FE838_RS06270
2	2	1	BT_3350	FE838_RS06275
2	2	1	BT_3351	FE838_RS06280
2	2	1	BT_3352	FE838_RS06285
2	2	1	BT_3353	FE838_RS06290
2	2	1	BT_3354	FE838_RS06295
2	2	1	BT_3355	FE838_RS06300
2	2	1	BT_3356	FE838_RS06305
2	2	1	BT_3357	FE838_RS06310
2	2	1	BT_3358	FE838_RS06315
2	2	1	BT_3359	FE838_RS06320
2	2	1	BT_3360	FE838_RS06325
2	2	1	BT_3361	FE838_RS06330
2	2	1	BT_3361a	FE838_RS06335
2	2	1	BT_3362	FE838_RS06340
2	2	1	BT_3363	FE838_RS06345
2	2	1	BT_3364	FE838_RS06350
2	2	1	BT_3365	FE838_RS06355
2	2	1	BT_3366	FE838_RS06360
2	2	1	BT_3367	FE838_RS06365
2	2	1	BT_3368	FE838_RS06370
2	2	1	BT_3369	FE838_RS06375
2	2	1	BT_3370	FE838_RS06380
2	2	1	BT_3371	FE838_RS06385
2	2	1	BT_3372	FE838_RS06390
2	2	1	BT_3373	FE838_RS06395
2	2	1	BT_3374	FE838_RS06400
2	2	1	BT_3375	FE838_RS06405
2	2	1	BT_3376	FE838_RS06410
2	2	1	BT_3377	FE838_RS06415
2	2	1	BT_3378	FE838_RS06420
2	2	1	BT_3379	FE838_RS06425
2	2	1	BT_3380	FE838_RS06430
2	2	1	BT_3381	FE838_RS06435
2	2	1	BT_3382	FE838_RS06440
2	2	1	BT_3384	FE838_RS06445
2	2	1	BT_3385	FE838_RS06450
2	2	1	BT_3386	FE838_RS06455
2	2	1	BT_3387	FE838_RS06460
2	2	1	BT_3388	FE838_RS06465
2	2	1	BT_3389	FE838_RS06470
2	2	1	BT_3390	FE838_RS06475
2	2	1	BT_3391	FE838_RS06480
2	2	1	BT_3392	FE838_RS06485
2	2	1	BT_3393	FE838_RS06490
2	2	1	BT_3394	FE838_RS06495
2	2	1	BT_3395	FE838_RS06500
2	2	1	BT_3396	FE838_RS06505
2	2	1	BT_3397	FE838_RS06510
2	2	1	BT_3398	FE838_RS06515
2	2	1	BT_3399	FE838_RS06520
2	2	1	BT_3400	FE838_RS06525
2	2	1	BT_3401	FE838_RS06530
2	2	1	BT_3402	FE838_RS06535
2	2	1	BT_3403	FE838_RS06540
2	2	1	BT_3404	FE838_RS06545
2	2	1	BT_3405	FE838_RS06550
2	2	1	BT_3406	FE838_RS06555
2	2	1	BT_3407	FE838_RS06560
2	2	1	BT_3408	FE838_RS06565
2	2	1	BT_3409	FE838_RS06570
2	2	1	BT_3410	FE838_RS06575
2	2	1	BT_3411	FE838_RS06585
2	2	1	BT_3412	FE838_RS06590
2	2	1	BT_3413	FE838_RS06595
2	2	1	BT_3414	FE838_RS06600
2	2	1	BT_3415	FE838_RS06605
2	2	1	BT_3418	FE838_RS06615
2	2	1	BT_3419	FE838_RS06620
2	2	1	BT_3420	FE838_RS06625
2	2	1	BT_3421	FE838_RS06630
2	2	1	BT_3422	FE838_RS06635
2	2	1	BT_3423	FE838_RS06640
2	2	1	BT_3424	FE838_RS06645
2	2	1	BT_3425	FE838_RS06650
2	2	1	BT_3426	FE838_RS06655
2	2	1	BT_3427	FE838_RS06660
2	2	1	BT_3428	FE838_RS06665
2	2	1	BT_3429	FE838_RS06670
2	2	1	BT_3430	FE838_RS06675
2	2	1	BT_3431	FE838_RS06690
2	2	1	BT_3432	FE838_RS06695
2	2	1	BT_3433	FE838_RS06700
2	2	1	BT_3434	FE838_RS06705
2	2	1	BT_3436	FE838_RS06710
2	2	1	BT_3437	FE838_RS06715
